ID,Home_Longitude,Home_Latitude
1755,104.059574,30.675452
1756,104.049332,30.655883
1757,104.085554,30.6771
1758,104.08196,30.668674
1759,104.045766,30.643012
1760,104.078092,30.635902
1761,104.078053,30.686291
1762,104.034227,30.665561
1763,104.091491,30.656308
1764,104.035367,30.650844
1765,104.086307,30.656558
1766,104.051486,30.646641
1767,104.083498,30.648573
1768,104.064626,30.656292
1769,104.07845,30.670939
1770,104.044949,30.660701
1771,104.041108,30.669824
1772,104.057597,30.668545
1773,104.070229,30.649034
1774,104.077965,30.668456
1775,104.05263,30.64796
1776,104.079773,30.640156
1777,104.052089,30.636313
1778,104.041327,30.676317
1779,104.057739,30.675865
1780,104.081571,30.640571
1781,104.082898,30.652208
1782,104.040006,30.673874
1783,104.073595,30.662589
1784,104.095357,30.672947
1785,104.092017,30.658737
1786,104.06007,30.636585
1787,104.053213,30.652013
1788,104.044831,30.664292
1789,104.053829,30.668456
1790,104.054063,30.644026
1791,104.055101,30.643305
1792,104.029473,30.64828
1793,104.056192,30.672651
1794,104.086894,30.661418
1795,104.039947,30.645203
1796,104.086736,30.667575
1797,104.077122,30.642104
1798,104.04567,30.661165
1799,104.09121,30.644669
1800,104.068008,30.674361
1801,104.086654,30.674974
1802,104.060794,30.675327
1803,104.066739,30.663425
1804,104.037418,30.646731
1805,104.052806,30.678224
1806,104.047162,30.65505
1807,104.035604,30.643422
1808,104.091272,30.657471
1809,104.081497,30.659799
1810,104.066068,30.646322
1811,104.041812,30.679436
1812,104.059611,30.645111
1813,104.072329,30.676766
1814,104.044639,30.673636
1815,104.037019,30.6498
1816,104.073487,30.676782
1817,104.049885,30.681592
1818,104.089892,30.665729
1819,104.058971,30.655731
1820,104.038961,30.653297
1821,104.040759,30.661119
1822,104.034904,30.683088
1823,104.070959,30.636779
1824,104.095828,30.660978
1825,104.091163,30.649374
1826,104.044813,30.649714
1827,104.087807,30.659036
1828,104.047897,30.665011
1829,104.077888,30.63883
1830,104.046484,30.653356
1831,104.071588,30.655518
1832,104.065835,30.674534
1833,104.044706,30.642508
1834,104.038097,30.659872
1835,104.090237,30.679045
1836,104.084023,30.661818
1837,104.034317,30.65236
1838,104.07092,30.655098
1839,104.04754,30.670409
1840,104.09082,30.648395
1841,104.047525,30.651224
1842,104.080049,30.66173
1843,104.082862,30.682505
1844,104.07735,30.654555
1845,104.044314,30.677001
1846,104.053118,30.670762
1847,104.103035,30.657026
1848,104.07708,30.669683
1849,104.047204,30.669804
1850,104.088919,30.640243
1851,104.079316,30.645074
1852,104.07888,30.678954
1853,104.038743,30.667162
1854,104.063437,30.650888
1855,104.08073,30.643372
1856,104.08719,30.658665
1857,104.048219,30.640128
1858,104.084003,30.65156
1859,104.048759,30.647712
1860,104.084176,30.648353
1861,104.05085,30.670291
1862,104.096486,30.648546
1863,104.087784,30.643633
1864,104.082085,30.639881
1865,104.032677,30.644726
1866,104.068462,30.650975
1867,104.053365,30.659057
1868,104.069181,30.659235
1869,104.072467,30.658155
1870,104.058508,30.676183
1871,104.067543,30.637294
1872,104.079118,30.657651
1873,104.081315,30.660146
1874,104.08489,30.646386
1875,104.099265,30.651817
1876,104.038445,30.653832
1877,104.038374,30.65974
1878,104.094194,30.666309
1879,104.047211,30.663488
1880,104.083582,30.652325
1881,104.034908,30.670232
1882,104.063724,30.665054
1883,104.056018,30.637618
1884,104.063946,30.655884
1885,104.05579,30.6469
1886,104.072388,30.656436
1887,104.057321,30.636629
1888,104.024266,30.680694
1889,104.071008,30.670502
1890,104.044932,30.649711
1891,104.082644,30.641772
1892,104.038718,30.666596
1893,104.080306,30.643188
1894,104.070753,30.65139
1895,104.090381,30.660076
1896,104.042237,30.649215
1897,104.050438,30.668123
1898,104.055667,30.638503
1899,104.05264,30.642998
1900,104.077752,30.672322
1901,104.080744,30.667009
1902,104.061416,30.660415
1903,104.042177,30.666764
1904,104.051931,30.643603
1905,104.082213,30.649146
1906,104.047053,30.677133
1907,104.051015,30.643516
1908,104.084729,30.662122
1909,104.089369,30.677747
1910,104.057705,30.635333
1911,104.042573,30.663369
1912,104.087158,30.656895
1913,104.087179,30.65198
1914,104.052668,30.649047
1915,104.048053,30.673816
1916,104.040444,30.649879
1917,104.059023,30.660223
1918,104.039026,30.667332
1919,104.057556,30.644649
1920,104.031366,30.659246
1921,104.065575,30.670244
1922,104.066394,30.646165
1923,104.057879,30.66679
1924,104.081787,30.678532
1925,104.047189,30.670069
1926,104.045358,30.662564
1927,104.056006,30.661847
1928,104.067572,30.665616
1929,104.072696,30.668059
1930,104.043374,30.675089
1931,104.038026,30.667369
1932,104.041214,30.670935
1933,104.035331,30.668333
1934,104.075469,30.657318
1935,104.059479,30.648942
1936,104.077649,30.674446
1937,104.051252,30.63623
1938,104.049574,30.664705
1939,104.059158,30.66414
1940,104.039231,30.67221
1941,104.032568,30.643319
1942,104.036403,30.668648
1943,104.079942,30.638078
1944,104.066226,30.646893
1945,104.070008,30.666916
1946,104.061304,30.664516
1947,104.047507,30.676441
1948,104.049873,30.668202
1949,104.080608,30.629556
1950,104.041617,30.662288
1951,104.088631,30.654786
1952,104.077412,30.643995
1953,104.090949,30.676452
1954,104.086457,30.654237
1955,104.064729,30.665904
1956,104.047659,30.663111
1957,104.040682,30.660299
1958,104.072222,30.643938
1959,104.077009,30.669699
1960,104.066505,30.644138
1961,104.080876,30.658236
1962,104.052071,30.674728
1963,104.037315,30.664193
1964,104.052741,30.654099
1965,104.064026,30.672865
1966,104.075415,30.640614
1967,104.042834,30.667663
1968,104.06005,30.672284
1969,104.075817,30.662566
1970,104.038223,30.666133
1971,104.079694,30.658838
1972,104.044784,30.654942
1973,104.043047,30.652134
1974,104.081787,30.656392
1975,104.075617,30.672063
1976,104.043679,30.675958
1977,104.070352,30.675708
1978,104.049297,30.674952
1979,104.043931,30.64885
1980,104.049058,30.649272
1981,104.086252,30.632183
1982,104.045265,30.647578
1983,104.059763,30.637845
1984,104.072364,30.653413
1985,104.063313,30.680427
1986,104.068446,30.658729
1987,104.082679,30.649523
1988,104.08053,30.668916
1989,104.079618,30.638115
1990,104.063481,30.644508
1991,104.076603,30.665228
1992,104.091173,30.652272
1993,104.052616,30.659803
1994,104.048689,30.658118
1995,104.065222,30.632939
1996,104.065172,30.664109
1997,104.05408,30.639055
1998,104.053781,30.671347
1999,104.072355,30.669925
2000,104.048708,30.640518
2001,104.070071,30.66408
2002,104.07145,30.645793
2003,104.082278,30.655408
2004,104.044727,30.67373
2005,104.0387,30.664945
2006,104.069535,30.648638
2007,104.047716,30.653934
2008,104.060162,30.673538
2009,104.044547,30.649298
2010,104.064485,30.671857
2011,104.087499,30.675892
2012,104.052521,30.661802
2013,104.036132,30.669668
2014,104.090559,30.654839
2015,104.04146,30.684029
2016,104.068776,30.646989
2017,104.071139,30.633355
2018,104.049839,30.648304
2019,104.055368,30.673993
2020,104.070472,30.644553
2021,104.048758,30.660503
2022,104.06386,30.675374
2023,104.055066,30.644604
2024,104.068603,30.678875
2025,104.037236,30.654418
2026,104.069446,30.646301
2027,104.036859,30.671724
2028,104.091061,30.664542
2029,104.091548,30.654385
2030,104.064914,30.638444
2031,104.074411,30.677839
2032,104.073914,30.669004
2033,104.088219,30.658271
2034,104.07654,30.644755
2035,104.082109,30.634609
2036,104.09149,30.651386
2037,104.049406,30.633924
2038,104.056972,30.669072
2039,104.048084,30.663374
2040,104.053133,30.644014
2041,104.073713,30.641579
2042,104.062636,30.647969
2043,104.07108,30.666523
2044,104.084829,30.660278
2045,104.034718,30.670185
2046,104.053314,30.646141
2047,104.072336,30.656899
2048,104.036228,30.667501
2049,104.058188,30.638396
2050,104.083081,30.669308
2051,104.053556,30.667457
2052,104.059736,30.661336
2053,104.047508,30.667444
2054,104.070193,30.665377
2055,104.080336,30.655758
2056,104.046606,30.678959
2057,104.077559,30.647114
2058,104.05972,30.636973
2059,104.097669,30.66098
2060,104.042831,30.669003
2061,104.087682,30.673134
2062,104.058409,30.64754
2063,104.069242,30.659457
2064,104.060753,30.643098
2065,104.047631,30.680187
2066,104.045687,30.655316
2067,104.07866,30.667239
2068,104.051264,30.659405
2069,104.036861,30.676488
2070,104.073761,30.675115
2071,104.067524,30.678726
2072,104.045782,30.662677
2073,104.038033,30.66167
2074,104.075696,30.645319
2075,104.035884,30.665749
2076,104.041881,30.670617
2077,104.041169,30.657803
2078,104.091701,30.666171
2079,104.059289,30.654622
2080,104.086997,30.647832
2081,104.046865,30.662682
2082,104.041213,30.668698
2083,104.032097,30.672264
2084,104.092346,30.653988
2085,104.064003,30.641869
2086,104.079026,30.663944
2087,104.040315,30.664234
2088,104.041806,30.67324
2089,104.033828,30.659146
2090,104.077483,30.670012
2091,104.047838,30.663653
2092,104.058382,30.634478
2093,104.046641,30.672059
2094,104.051646,30.664531
2095,104.0462,30.652494
2096,104.082852,30.640675
2097,104.089896,30.640099
2098,104.064777,30.644643
2099,104.040712,30.651491
2100,104.063112,30.650412
2101,104.056864,30.654372
2102,104.079737,30.67281
2103,104.075057,30.644306
2104,104.045658,30.677346
2105,104.038793,30.674645
2106,104.083656,30.646798
2107,104.056382,30.677774
2108,104.032915,30.678403
2109,104.077231,30.643524
2110,104.039211,30.674342
2111,104.071806,30.651157
2112,104.084635,30.64655
2113,104.082267,30.659187
2114,104.044942,30.648135
2115,104.037048,30.649212
2116,104.074591,30.642013
2117,104.095306,30.674907
2118,104.03697,30.660026
2119,104.046496,30.652786
2120,104.07751,30.648794
2121,104.047865,30.651876
2122,104.078137,30.661677
2123,104.081388,30.663741
2124,104.073742,30.666307
2125,104.042192,30.646551
2126,104.055669,30.656809
2127,104.08759,30.644511
2128,104.07898,30.653528
2129,104.078748,30.64406
2130,104.076959,30.677984
2131,104.081981,30.673942
2132,104.043362,30.678445
2133,104.064484,30.629736
2134,104.10159,30.656138
2135,104.040588,30.674241
2136,104.061634,30.639149
2137,104.08733,30.675546
2138,104.076612,30.647582
2139,104.088669,30.669312
2140,104.064924,30.666431
2141,104.05411,30.673497
2142,104.043411,30.656872
2143,104.038228,30.666556
2144,104.077944,30.647901
2145,104.0704,30.635648
2146,104.085522,30.673143
2147,104.062748,30.639349
2148,104.048225,30.66321
2149,104.084838,30.650207
2150,104.080353,30.636965
2151,104.085479,30.648748
2152,104.086451,30.658858
2153,104.065204,30.675627
2154,104.044822,30.637821
2155,104.064869,30.66264
2156,104.055641,30.658004
2157,104.037342,30.645854
2158,104.056809,30.662577
2159,104.051328,30.654974
2160,104.04802,30.664544
2161,104.095342,30.655988
2162,104.049265,30.674939
2163,104.04064,30.661458
2164,104.042223,30.647604
2165,104.043619,30.651137
2166,104.052617,30.636766
2167,104.060624,30.67457
2168,104.059047,30.644592
2169,104.062615,30.669679
2170,104.047652,30.656525
2171,104.059179,30.652864
2172,104.084192,30.64404
2173,104.081453,30.639938
2174,104.045062,30.666229
2175,104.06013,30.659102
2176,104.068704,30.656527
2177,104.07429,30.659343
2178,104.033435,30.676886
2179,104.043327,30.665567
2180,104.074142,30.64343
2181,104.070378,30.665122
2182,104.050767,30.642387
2183,104.081298,30.661438
2184,104.063998,30.677033
2185,104.07419,30.637663
2186,104.078963,30.660156
2187,104.081993,30.676761
2188,104.06592,30.640748
2189,104.057242,30.673198
2190,104.052977,30.664121
2191,104.055048,30.653228
2192,104.055616,30.671995
2193,104.084652,30.66798
2194,104.090161,30.650075
2195,104.051276,30.652016
2196,104.048762,30.682265
2197,104.052783,30.644012
2198,104.083527,30.644151
2199,104.040347,30.649735
2200,104.065586,30.680654
2201,104.049032,30.653531
2202,104.06133,30.679869
2203,104.072612,30.676953
2204,104.074031,30.675751
2205,104.075665,30.635604
2206,104.038862,30.649198
2207,104.07124,30.642143
2208,104.103322,30.629873
2209,104.083468,30.651819
2210,104.054711,30.6446
2211,104.047213,30.672484
2212,104.070297,30.661843
2213,104.087192,30.64678
2214,104.05423,30.673322
2215,104.078341,30.674776
2216,104.053999,30.650174
2217,104.037493,30.669257
2218,104.060081,30.635539
2219,104.089124,30.661339
2220,104.047052,30.658622
2221,104.091841,30.655524
2222,104.05066,30.669684
2223,104.078037,30.638526
2224,104.062729,30.645629
2225,104.05953,30.658929
2226,104.083589,30.655455
2227,104.07441,30.682758
2228,104.050957,30.667179
2229,104.083151,30.649151
2230,104.050057,30.671465
2231,104.047521,30.6677
2232,104.061713,30.639123
2233,104.047726,30.656201
2234,104.069657,30.65508
2235,104.087511,30.663963
2236,104.048574,30.677835
2237,104.038433,30.647754
2238,104.084622,30.652094
2239,104.047378,30.648852
2240,104.051056,30.680673
2241,104.06927,30.664401
2242,104.067321,30.646122
2243,104.06609,30.659459
2244,104.06479,30.684117
2245,104.049512,30.652034
2246,104.036537,30.65279
2247,104.06069,30.635357
2248,104.07482,30.644326
2249,104.092602,30.666655
2250,104.069063,30.686674
2251,104.074149,30.669208
2252,104.083028,30.671854
2253,104.082008,30.645763
2254,104.045305,30.654823
2255,104.074874,30.653619
2256,104.065965,30.670208
2257,104.047625,30.667915
2258,104.075056,30.645704
2259,104.048064,30.63206
2260,104.05815,30.677691
2261,104.079035,30.652122
2262,104.077055,30.643566
2263,104.077888,30.67198
2264,104.042417,30.667697
2265,104.085628,30.648312
2266,104.090185,30.660397
2267,104.087447,30.68334
2268,104.037501,30.66574
2269,104.054528,30.670655
2270,104.055872,30.649433
2271,104.063733,30.672269
2272,104.062333,30.644503
2273,104.063262,30.65636
2274,104.051008,30.644361
2275,104.079803,30.68095
2276,104.058876,30.66081
2277,104.058169,30.673285
2278,104.070357,30.662992
2279,104.073653,30.669782
2280,104.063116,30.659293
2281,104.055814,30.672737
2282,104.083732,30.656662
2283,104.059584,30.639487
2284,104.090778,30.661394
2285,104.0481,30.672105
2286,104.07487,30.637999
2287,104.059798,30.674297
2288,104.06329,30.644099
2289,104.045404,30.669634
2290,104.091715,30.654833
2291,104.056908,30.679369
2292,104.074882,30.65722
2293,104.042046,30.671115
2294,104.084003,30.64647
2295,104.038154,30.650541
2296,104.09746,30.658998
2297,104.064565,30.63808
2298,104.06167,30.642681
2299,104.039796,30.662675
2300,104.087642,30.664855
2301,104.081242,30.636317
2302,104.056018,30.673245
2303,104.055982,30.668137
2304,104.04423,30.664813
2305,104.049976,30.669301
2306,104.050958,30.658925
2307,104.043807,30.675236
2308,104.049396,30.658355
2309,104.046422,30.642105
2310,104.078172,30.673297
2311,104.056733,30.67332
2312,104.048446,30.670628
2313,104.05644,30.653407
2314,104.072048,30.63924
2315,104.045775,30.663711
2316,104.067478,30.641226
2317,104.053207,30.633614
2318,104.047319,30.6688
2319,104.037528,30.675901
2320,104.091371,30.650128
2321,104.085163,30.664049
2322,104.04846,30.639917
2323,104.078335,30.64345
2324,104.085607,30.642686
2325,104.047863,30.670745
2326,104.05731,30.632264
2327,104.04336,30.670843
2328,104.067527,30.675447
2329,104.058867,30.642772
2330,104.044066,30.641811
2331,104.04222,30.662175
2332,104.083514,30.648708
2333,104.091045,30.652932
2334,104.072695,30.665995
2335,104.053125,30.659807
2336,104.052026,30.6747
2337,104.076647,30.668095
2338,104.0432,30.685211
2339,104.050499,30.668506
2340,104.088462,30.651126
2341,104.079149,30.672896
2342,104.089274,30.639506
2343,104.068373,30.664603
2344,104.073887,30.640977
2345,104.036127,30.662616
2346,104.048867,30.671005
2347,104.069647,30.654676
2348,104.046565,30.661888
2349,104.064336,30.661924
2350,104.091894,30.673825
2351,104.042303,30.682259
2352,104.045069,30.649187
2353,104.040036,30.639986
2354,104.072442,30.657524
2355,104.076833,30.667888
2356,104.092224,30.657733
2357,104.08017,30.648483
2358,104.029049,30.668408
2359,104.087844,30.675499
2360,104.051158,30.666194
2361,104.035732,30.645542
2362,104.088609,30.656258
2363,104.067983,30.638996
2364,104.071303,30.682578
2365,104.080558,30.645235
2366,104.076018,30.668355
2367,104.071136,30.651106
2368,104.082694,30.651189
2369,104.072477,30.66728
2370,104.06249,30.644277
2371,104.047169,30.653535
2372,104.087293,30.648883
2373,104.085937,30.667707
2374,104.049448,30.653167
2375,104.092464,30.679505
2376,104.04587,30.65302
2377,104.043017,30.665353
2378,104.075104,30.657199
2379,104.076348,30.655031
2380,104.042879,30.666645
2381,104.092067,30.663985
2382,104.048461,30.676147
2383,104.068749,30.670894
2384,104.060425,30.654308
2385,104.072246,30.668667
2386,104.075759,30.638059
2387,104.046401,30.648222
2388,104.074031,30.663056
2389,104.076394,30.671743
2390,104.074253,30.6716
2391,104.045607,30.66245
2392,104.061825,30.64617
2393,104.072715,30.65434
2394,104.058837,30.638537
2395,104.092516,30.676245
2396,104.088447,30.65022
2397,104.052764,30.658117
2398,104.049712,30.643572
2399,104.078411,30.665373
2400,104.077207,30.648765
2401,104.064032,30.641958
2402,104.040951,30.664039
2403,104.089881,30.654449
2404,104.037118,30.665738
2405,104.044018,30.665519
2406,104.078321,30.655234
2407,104.073096,30.675758
2408,104.085022,30.65376
2409,104.043048,30.665095
2410,104.078744,30.642146
2411,104.084694,30.663361
2412,104.03754,30.656138
2413,104.036386,30.688582
2414,104.043225,30.672739
2415,104.029574,30.675812
2416,104.076149,30.633117
2417,104.070093,30.680776
2418,104.059917,30.63861
2419,104.067385,30.656761
2420,104.041658,30.652573
2421,104.085669,30.649123
2422,104.083801,30.662862
2423,104.031588,30.667621
2424,104.035935,30.66559
2425,104.041837,30.659633
2426,104.040506,30.654012
2427,104.04455,30.669203
2428,104.076455,30.657519
2429,104.052119,30.657785
2430,104.057456,30.671617
2431,104.080866,30.672301
2432,104.091194,30.639914
2433,104.059604,30.669142
2434,104.050512,30.658988
2435,104.045766,30.663092
2436,104.076153,30.640692
2437,104.056918,30.669761
2438,104.042061,30.665368
2439,104.072379,30.666947
2440,104.065723,30.665492
2441,104.088191,30.644827
2442,104.048851,30.659817
2443,104.080492,30.674627
2444,104.068019,30.675381
2445,104.076684,30.647555
2446,104.035734,30.660673
2447,104.077085,30.665651
2448,104.068203,30.634073
2449,104.068959,30.649315
2450,104.04116,30.679227
2451,104.088758,30.656176
2452,104.057553,30.643773
2453,104.09622,30.663588
2454,104.033546,30.648685
2455,104.080811,30.646693
2456,104.080316,30.640986
2457,104.045538,30.666032
2458,104.067276,30.662951
2459,104.067983,30.661097
2460,104.092962,30.662362
2461,104.081824,30.647859
2462,104.063947,30.638725
2463,104.052761,30.633305
2464,104.045376,30.662074
2465,104.046927,30.665738
2466,104.038584,30.653803
2467,104.087434,30.660482
2468,104.067561,30.671148
2469,104.053023,30.646997
2470,104.079095,30.67713
2471,104.059146,30.657648
2472,104.083701,30.656669
2473,104.04327,30.661949
2474,104.085693,30.652413
2475,104.086606,30.671738
2476,104.083344,30.666784
2477,104.033553,30.656746
2478,104.058983,30.639726
2479,104.083992,30.649716
2480,104.044935,30.655409
2481,104.083385,30.661166
2482,104.093851,30.652558
2483,104.073451,30.645229
2484,104.066565,30.638506
2485,104.079621,30.646682
2486,104.04636,30.642171
2487,104.086149,30.654677
2488,104.079742,30.677995
2489,104.052114,30.673974
2490,104.063161,30.651794
2491,104.096441,30.673819
2492,104.075358,30.655789
2493,104.075647,30.668961
2494,104.080049,30.657547
2495,104.049366,30.654565
2496,104.047619,30.658677
2497,104.056711,30.653433
2498,104.091892,30.652502
2499,104.039981,30.64046
2500,104.038141,30.670879
2501,104.033729,30.66806
2502,104.085356,30.648938
2503,104.053298,30.680136
2504,104.088009,30.654113
2505,104.07985,30.647896
2506,104.064276,30.659907
2507,104.072855,30.647694
2508,104.064075,30.664417
2509,104.049702,30.661997
2510,104.082642,30.655541
2511,104.04159,30.669581
2512,104.057854,30.647532
2513,104.052306,30.65094
2514,104.07101,30.654036
2515,104.084665,30.645405
2516,104.086571,30.648342
2517,104.05732,30.670179
2518,104.044105,30.643353
2519,104.048358,30.678516
2520,104.059389,30.64096
2521,104.071907,30.657882
2522,104.070828,30.637948
2523,104.056445,30.680671
2524,104.054497,30.677227
2525,104.044168,30.663119
2526,104.041484,30.656084
2527,104.039742,30.655874
2528,104.067816,30.681421
2529,104.046035,30.668204
2530,104.059738,30.64128
2531,104.058419,30.642351
2532,104.040011,30.643813
2533,104.041586,30.656622
2534,104.054907,30.660818
2535,104.068609,30.674186
2536,104.052156,30.633206
2537,104.039567,30.655112
2538,104.062391,30.663302
2539,104.036773,30.657398
2540,104.076161,30.647311
2541,104.077404,30.650025
2542,104.076212,30.638855
2543,104.056611,30.651332
2544,104.041168,30.673106
2545,104.084941,30.654571
2546,104.07101,30.683883
2547,104.085203,30.648697
2548,104.060161,30.632069
2549,104.034995,30.648785
2550,104.077259,30.6416
2551,104.049176,30.633733
2552,104.093316,30.673743
2553,104.038991,30.65253
2554,104.07845,30.68304
2555,104.06459,30.67495
2556,104.078242,30.677016
2557,104.053248,30.677991
2558,104.062027,30.64323
2559,104.080183,30.633003
2560,104.063455,30.660617
2561,104.056748,30.647864
2562,104.08043,30.671463
2563,104.071534,30.66211
2564,104.093666,30.661091
2565,104.074529,30.661447
2566,104.051703,30.676207
2567,104.061838,30.648579
2568,104.058848,30.681535
2569,104.092301,30.650652
2570,104.084734,30.655275
2571,104.076491,30.644098
2572,104.079328,30.675544
2573,104.099008,30.654178
2574,104.041862,30.655803
2575,104.085797,30.654056
2576,104.036732,30.662237
2577,104.035938,30.646803
2578,104.048854,30.645899
2579,104.042527,30.66388
2580,104.048772,30.64277
2581,104.034994,30.667174
2582,104.048911,30.646799
2583,104.051553,30.667295
2584,104.045928,30.654136
2585,104.045851,30.670853
2586,104.083478,30.651001
2587,104.031266,30.669157
2588,104.060176,30.633784
2589,104.03957,30.662544
2590,104.078543,30.657023
2591,104.092753,30.664394
2592,104.061051,30.647773
2593,104.072179,30.657501
2594,104.055332,30.658767
2595,104.059463,30.669337
2596,104.04849,30.664213
2597,104.090008,30.651622
2598,104.049493,30.664641
2599,104.065303,30.631768
2600,104.080422,30.64828
2601,104.046872,30.668396
2602,104.07504,30.681444
2603,104.055775,30.639745
2604,104.046885,30.677359
2605,104.049489,30.645309
2606,104.084445,30.652517
2607,104.063329,30.636183
2608,104.059101,30.657881
2609,104.029859,30.663624
2610,104.03999,30.644053
2611,104.059707,30.659344
2612,104.079183,30.646279
2613,104.086654,30.666557
2614,104.039262,30.65454
2615,104.050317,30.672826
2616,104.081551,30.671454
2617,104.056156,30.676528
2618,104.052594,30.663196
2619,104.092347,30.643727
2620,104.044959,30.649522
2621,104.059674,30.67
2622,104.050782,30.671139
2623,104.049849,30.668961
2624,104.065004,30.64321
2625,104.055364,30.658875
2626,104.054765,30.634859
2627,104.038873,30.666445
2628,104.067594,30.636363
2629,104.083478,30.670903
2630,104.040793,30.652076
2631,104.04484,30.647356
2632,104.061853,30.63621
2633,104.057069,30.67429
2634,104.040156,30.66006
2635,104.04916,30.674414
2636,104.050798,30.672555
2637,104.053515,30.632677
2638,104.068807,30.660653
2639,104.053889,30.666391
2640,104.083338,30.640346
2641,104.087196,30.653152
2642,104.068553,30.666721
2643,104.046958,30.657606
2644,104.051211,30.654789
2645,104.044332,30.672131
2646,104.068327,30.644451
2647,104.1001,30.653518
2648,104.080818,30.678756
2649,104.037215,30.641125
2650,104.045736,30.653742
2651,104.053389,30.638111
2652,104.0406,30.643101
2653,104.0823,30.662547
2654,104.045495,30.66417
2655,104.080867,30.670678
2656,104.08452,30.657395
2657,104.077174,30.649845
2658,104.039851,30.669144
2659,104.04793,30.650545
2660,104.049627,30.669728
2661,104.075556,30.642347
2662,104.045007,30.662334
2663,104.074948,30.640491
2664,104.094832,30.661339
2665,104.061472,30.668193
2666,104.086317,30.660507
2667,104.051849,30.645742
2668,104.044053,30.664742
2669,104.076873,30.641779
2670,104.06839,30.665495
2671,104.056692,30.672645
2672,104.060626,30.650072
2673,104.060347,30.673226
2674,104.087857,30.675869
2675,104.043924,30.652872
2676,104.041642,30.650963
2677,104.050523,30.677436
2678,104.078961,30.67454
2679,104.050594,30.639814
2680,104.065193,30.65806
2681,104.04414,30.657879
2682,104.028488,30.682391
2683,104.068235,30.651132
2684,104.063142,30.656041
2685,104.04018,30.682144
2686,104.084352,30.674934
2687,104.079601,30.6771
2688,104.081109,30.665929
2689,104.077399,30.640676
2690,104.064548,30.673156
2691,104.087319,30.6554
2692,104.091029,30.656729
2693,104.084926,30.661798
2694,104.066349,30.684122
2695,104.05452,30.635961
2696,104.08726,30.652315
2697,104.072334,30.642534
2698,104.06593,30.668469
2699,104.077486,30.669591
2700,104.086211,30.64788
2701,104.037837,30.679454
2702,104.050234,30.671964
2703,104.072557,30.640038
2704,104.060335,30.676332
2705,104.027427,30.682985
2706,104.060085,30.643536
2707,104.047915,30.64926
2708,104.059205,30.632526
2709,104.061742,30.645404
2710,104.046401,30.672091
2711,104.051612,30.674065
2712,104.0426,30.65951
2713,104.072296,30.667605
2714,104.066229,30.636874
2715,104.099226,30.644769
2716,104.054769,30.674253
2717,104.078636,30.642987
2718,104.042796,30.652464
2719,104.049145,30.666232
2720,104.044111,30.651127
2721,104.069448,30.640189
2722,104.046596,30.66972
2723,104.04435,30.673989
2724,104.05441,30.669167
2725,104.079229,30.638644
2726,104.085586,30.649903
2727,104.097436,30.675598
2728,104.035213,30.646044
2729,104.072945,30.671979
2730,104.095038,30.643237
2731,104.099796,30.664764
2732,104.037806,30.660614
2733,104.095736,30.649427
2734,104.046709,30.649552
2735,104.081265,30.665981
2736,104.058129,30.63675
2737,104.05658,30.669868
2738,104.036975,30.654121
2739,104.084603,30.638628
2740,104.073087,30.637012
2741,104.042299,30.668363
2742,104.078381,30.651022
2743,104.045565,30.66096
2744,104.085946,30.637672
2745,104.074884,30.680121
2746,104.064661,30.682446
2747,104.093282,30.652295
2748,104.065843,30.675974
2749,104.063385,30.674395
2750,104.077713,30.673021
2751,104.041761,30.668296
2752,104.087844,30.673174
2753,104.086654,30.637828
2754,104.059204,30.634922
2755,104.067091,30.660824
2756,104.052999,30.659725
2757,104.06285,30.645517
2758,104.058735,30.638002
2759,104.048082,30.675345
2760,104.087706,30.662864
2761,104.074743,30.65865
2762,104.037673,30.658663
2763,104.081696,30.64897
2764,104.087789,30.673878
2765,104.078721,30.65014
2766,104.072767,30.67325
2767,104.046785,30.674046
2768,104.04341,30.640509
2769,104.043393,30.66919
2770,104.04183,30.661084
2771,104.07738,30.670522
2772,104.090925,30.68268
2773,104.078798,30.644919
2774,104.037104,30.659006
2775,104.038059,30.668722
2776,104.083095,30.635441
2777,104.051491,30.645465
2778,104.063033,30.639956
2779,104.067117,30.64913
2780,104.086478,30.670299
2781,104.065371,30.669547
2782,104.063681,30.649473
2783,104.080615,30.660987
2784,104.064168,30.677076
2785,104.0439,30.655792
2786,104.063902,30.64195
2787,104.055229,30.674597
2788,104.048747,30.6562
2789,104.044459,30.648093
2790,104.047736,30.644535
2791,104.085021,30.68086
2792,104.069284,30.684067
2793,104.062852,30.648343
2794,104.071215,30.640493
2795,104.073222,30.665595
2796,104.051683,30.635878
2797,104.09047,30.653531
2798,104.059173,30.678573
2799,104.087445,30.659723
2800,104.074455,30.669303
2801,104.046034,30.667214
2802,104.032461,30.676269
2803,104.107207,30.654037
2804,104.036351,30.68095
2805,104.047759,30.674963
2806,104.044238,30.651077
2807,104.068705,30.63916
2808,104.043419,30.649394
2809,104.048851,30.651914
2810,104.041536,30.673461
2811,104.079082,30.6526
2812,104.060145,30.6698
2813,104.046073,30.668194
2814,104.091642,30.650357
2815,104.065168,30.638647
2816,104.050465,30.683728
2817,104.049194,30.658057
2818,104.047875,30.655764
2819,104.079934,30.642679
2820,104.042902,30.644017
2821,104.041524,30.671568
2822,104.05547,30.660248
2823,104.04341,30.644029
2824,104.040421,30.675617
2825,104.072726,30.660529
2826,104.049827,30.664353
2827,104.050981,30.669414
2828,104.038729,30.663235
2829,104.046128,30.642004
